OBJECTID,TCE_NM_RIO,TCE_DS_CLASSE,SHAPE_Length
615,Arroio Candiota,4,0.120930221251818
616,Arroio Candiota,4,0.143166372533486
617,Arroio Candiota,4,0.0441049354395525
618,Arroio Candiota,4,0.0764398292636383
619,Arroio Minuano,4,0.014195678909785
620,Canal de São Gonçalo,3,0.0746674098073623
621,Canal de São Gonçalo,3,0.0605558850920461
622,Canal de São Gonçalo,3,0.0158801580005391
623,Arroio Candiota,4,0.0840752460166829
624,Arroio Minuano,4,0.117341759638104
625,Arroio Candiota,4,0.125591850472783
626,Canal de São Gonçalo,3,0.0908344810792393
627,Arroio da Mina,4,0.113192523718815
628,Rio Jaguarão,4,0.112062563925293
629,Arroio Jaguarão Chico,4,0.144116145529309
630,Canal de São Gonçalo,3,0.115622841131467
631,Canal de São Gonçalo,3,0.012363204423906
632,Rio Jaguarão,4,0.0956631344328539
633,Canal de São Gonçalo,3,0.0531226969178745
634,Canal de São Gonçalo,3,0.00698508726380189
635,Rio Jaguarão,4,0.0157533103538271
636,Rio Jaguarão,4,0.00023928681505695
637,Canal de São Gonçalo,3,0.0623349111505808
638,Canal de São Gonçalo,3,0.0131767151948056
639,Rio Jaguarão,4,0.0024476084635644
640,Canal de São Gonçalo,3,0.0821699436756458
641,Canal de São Gonçalo,3,0.0636075144742193
642,Rio Jaguarão,4,0.00547284260609923
643,Canal de São Gonçalo,3,0.0632072191393396
644,sem nome,4,0.256603767281905
645,Rio Cricaré ou Braço Sul do Rio São Mateus,2,0.0835027460770497
646,Rio Cricaré ou Braço Sul do Rio São Mateus,4,0.134316393582583
647,Rio Cotaxé ou Braço Norte do Rio São Mateus,5,0.250961653515998
648,Rio Cricaré ou Braço Sul do Rio São Mateus,4,0.0143627862143185
649,Ribeirão Mantena,2,0.0608787809278984
650,Rio Cricaré ou Braço Sul do Rio São Mateus,4,0.0464048375079545
651,sem nome,4,0.0369291784286739
652,Rio Cricaré ou Braço Sul do Rio São Mateus,4,0.09871724103264
653,Rio São Mateus,3,0.0041834795509968
654,Rio Cotaxé ou Braço Norte do Rio São Mateus,5,0.066592466628809
655,Rio Cricaré ou Braço Sul do Rio São Mateus,4,0.123594780831076
656,Rio Cricaré ou Braço Sul do Rio São Mateus,4,0.0256799730429446
657,Rio Cricaré ou Braço Sul do Rio São Mateus,3,0.223050120597139
658,Rio Cricaré ou Braço Sul do Rio São Mateus,3,0.235957703127746
659,Rio São Mateus,3,0.164326835410193
660,Rio São Mateus,3,0.0991788651227029
661,Rio Cricaré ou Braço Sul do Rio São Mateus,3,0.284210620879446
662,Rio Cricaré ou Braço Sul do Rio São Mateus,3,0.120991048100891
663,Rio São Mateus,3,0.155714821582764
664,Rio São Mateus,3,0.0171035832237382
665,Rio São Mateus,3,0.155789555639929
666,Rio São Mateus,3,0.0247500294434042
667,sem nome,6,0.193324438739478
668,sem nome,6,0.0578142470205953
669,Rio Preto,6,0.0900513613266998
670,sem nome,6,0.130828116073371
671,Rio São João,6,0.0276209721229392
672,Rio São João,6,0.0441444839117748
673,Rio Preto,6,0.21383255884552
674,Rio Jequitinhonha,6,0.0628406041421115
675,Rio Jequitinhonha,6,0.0835993340772812
676,Rio Jequitinhonha,6,0.0273902907020396
677,Rio Jequitinhonha,6,0.02314712086645
678,Rio Jequitinhonha,6,0.0127238527425544
679,Rio Jequitinhonha,6,0.0151248100665202
680,Rio Jequitinhonha,6,0.137153892047171
681,Rio Jequitinhonha,6,0.025210509345328
682,Rio Jequitinhonha,6,0.0218897894104592
683,Rio Jequitinhonha,6,0.030635527524561
684,Rio Jequitinhonha,6,0.176068545884071
685,Rio Jequitinhonha,6,0.0032971324556627
686,Rio Jequitinhonha,6,0.0364712884160914
687,Rio Cotaxé ou Braço Norte do Rio São Mateus,2,0.0290033536117785
688,Rio Jequitinhonha,6,0.0258991839886968
689,Rio Cotaxé ou Braço Norte do Rio São Mateus,2,0.0373817377903915
690,Rio Cotaxé ou Braço Norte do Rio São Mateus,2,0.198358177916453
691,Rio Jequitinhonha,6,0.0317595807414968
692,Rio Cotaxé ou Braço Norte do Rio São Mateus,2,0.026118139081819
693,Rio Cotaxé ou Braço Norte do Rio São Mateus,2,0.0547667418160329
694,Rio Jequitinhonha,6,0.0558530849544525
695,Rio Cotaxé ou Braço Norte do Rio São Mateus,2,0.203914317798809
696,Rio Cotaxé ou Braço Norte do Rio São Mateus,2,0.148556187436648
697,Ribeirão do Cibrão,2,0.144595369372503
698,Rio Jequitinhonha,6,0.0611538952256628
699,Ribeirão do Cibrão,2,0.0805993784899557
700,Ribeirão São Jorge,2,0.015352986167022
701,Rio Jequitinhonha,6,0.0337871433279784
702,Rio Cotaxé ou Braço Norte do Rio São Mateus,2,0.0680846984088175
703,Rio Jequitinhonha,6,0.0364566602753573
704,Rio Jequitinhonha,6,0.00850808004937363
705,sem nome,4,0.306342960998053
706,Córrego da Cruz,4,0.150590303102248
707,sem nome,4,0.241431622513284
708,Ribeirão São Jorge,2,0.101675890874245
709,Rio Jequitinhonha,6,0.0731341800892424
710,Rio Paraibuna,2,0.04357623167778
711,Rio Paraibuna,2,0.109734058094502
712,Rio Paraibuna,2,0.103638672475139
713,Rio Paraíba do Sul,2,0.0450248538758875
714,Rio Paraíba do Sul,2,0.106893822413471
715,Rio Paraíba do Sul,2,0.0820906058699954
716,Rio Paraíba do Sul,2,0.033522481915424
717,Rio Paraíba do Sul,2,0.114574400090427
718,Rio Piraí,2,0.0649464112256187
719,Rio Paraíba do Sul,2,0.0884160197385829
720,Rio Paraíba do Sul,2,0.0344477865611594
721,Rio Paraíba do Sul,2,0.0152527120434886
722,Rio Paraíba do Sul,2,0.0640478270009922
723,Rio Piraí,2,0.158771637470824
724,Rio Paraíba do Sul,2,0.066731200992805
725,sem nome,4,0.256496515572158
726,sem nome,4,0.188751993779765
727,Rio Paraíba do Sul,2,0.0432493947666351
728,Rio Paraíba do Sul,2,0.0522607263717183
729,Rio Piraí,2,0.250094277690418
730,Rio Paraíba do Sul,2,0.0610207826454791
731,Rio Paraíba do Sul,2,0.00336506080191816
732,Rio Paraíba do Sul,2,0.0379102163203802
733,Rio Piraí,2,0.153241836774807
734,Rio Paraíba do Sul,2,0.105946678555841
735,Rio São João,6,0.098533587253318
736,Rio Preto,6,0.0801524957886079
737,Rio São João,6,0.0108598332502423
738,Rio Carangola,2,0.113154115912708
739,Rio Carangola,2,0.0311659525605679
740,Rio Carangola,2,0.00564379041112297
741,Rio Itabapoana,6,0.108094149020759
742,Rio Itabapoana,6,0.0333705230462237
743,Rio Itabapoana,6,0.0659030527582645
744,Rio Carangola,2,0.0741088732110315
745,Rio Itabapoana,6,0.0371482306967757
746,Rio Carangola,2,0.0980315017470648
747,Rio Carangola,2,0.061838991422406
748,Rio Itabapoana,6,0.167788057857602
749,Rio Carangola,2,0.0627556061462562
750,Rio Carangola,2,0.0519597023428108
751,Rio Carangola,2,0.0327081179595773
752,Rio Muriaé,2,0.061062033776454
753,Rio Muriaé,2,0.0357071071786842
754,Rio Muriaé,2,0.0267005053295312
755,Rio Carangola,2,0.10324709406921
756,Rio Muriaé,2,0.0361865436486817
757,Rio Muriaé,2,0.0569044117753131
758,Rio Carangola,2,0.0382253690843597
759,Rio Muriaé,2,0.154542843034167
760,Rio Muriaé,2,0.0374542700876851
761,Rio Muriaé,2,0.114313943083845
762,Rio Muriaé,2,0.126677708893963
763,Rio Carangola,2,0.0638009886294558
764,Rio Muriaé,2,0.0132861417096129
765,Rio Muriaé,2,0.0329675184719621
766,Rio Muriaé,2,0.023866242980428
767,Rio Muriaé,2,0.0429332494143593
768,Rio Muriaé,2,0.00237150336821316
769,Rio Muriaé,2,0.0861676806417103
770,Rio Muriaé,2,0.00461029191686636
771,Rio Muriaé,2,0.0137455853877407
772,Rio Pomba,4,0.0890741636446088
773,Rio Muriaé,2,0.054651139329007
774,Rio Pomba,4,0.0570942764190622
775,Rio Muriaé,2,0.0510781863301124
776,Rio Pomba,4,0.0413321024949547
777,Rio Pomba,4,0.0269245161837107
778,Rio Muriaé,2,0.0463253983149809
779,Rio Pomba,4,0.0671964316834443
780,Rio Muriaé,2,0.00816235343657875
781,Rio Pomba,4,0.027444401524476
782,Rio Pomba,4,0.052082538026732
783,Rio Pomba,4,0.0852218240865386
784,Rio Pomba,4,0.0408584615848162
785,Rio Pomba,4,0.0556279010499579
786,Rio Pomba,4,0.0924036187746912
787,Rio Pomba,4,0.0380625871845115
788,Rio Pomba,4,0.0320030138394303
789,Rio Pomba,4,0.0162498530077102
790,Rio Muriaé,2,0.108798405048775
791,Rio Pomba,4,0.0950289771111685
792,Rio Pomba,4,0.0144930789140941
793,Rio Muriaé,2,0.0362540437709434
794,Rio Muriaé,2,0.0147621871290838
795,Rio Muriaé,2,0.0184270073414722
796,Rio Pomba,4,0.0636500730592766
797,Rio Pomba,4,0.001973529699958
798,Rio Muriaé,2,0.0339044740507119
799,Rio Muriaé,2,0.0751072778659491
800,Rio Muriaé,2,0.0275336207470963
801,Rio Pomba,4,0.0851798159896291
802,Rio Pomba,4,0.0639140657737014
803,Rio Pomba,4,0.0160381828884574
804,Rio Pomba,4,0.0627304619097601
805,Riacho Boqueirão,4,0.163733538804967
806,sem nome,999,0.0771049469138399
807,sem nome,999,0.0284065504979387
808,sem nome,999,0.146683688552469
809,sem nome,999,0.0688624620607185
810,sem nome,999,0.0299646000818405
811,sem nome,999,0.135083013162781
812,sem nome,999,0.0530296604798653
813,sem nome,999,0.0571922964550849
814,sem nome,999,0.0848124517808001
815,sem nome,999,0.0831517495005488
816,sem nome,999,0.0568231008390743
817,sem nome,999,0.13620488372936
818,sem nome,999,0.138916844764646
819,sem nome,999,0.0392117212957619
820,sem nome,999,0.133924846541676
821,sem nome,999,0.071604759576534
822,Rio Piranhas ou Açu,999,0.278348141967669
823,Rio Piranhas ou Açu,999,0.0297748271761431
824,Rio Piranhas ou Açu,999,0.00867858652808024
825,Rio Piranhas ou Açu,999,0.159506854800871
826,Rio Piranhas ou Açu,999,0.0498702737448507
827,Rio Piranhas ou Açu,999,0.125547026615032
828,Rio Piranhas ou Açu,999,0.0693502450909087
829,Rio Piranhas ou Açu,999,0.0218220945331788
830,Rio Piranhas ou Açu,999,0.0802303968943486
831,Rio Piranhas ou Açu,999,0.00913709083949958
832,Rio Piranhas ou Açu,999,0.0445894151706533
833,Rio Piranhas ou Açu,999,0.0465656922986411
834,Rio Piranhas ou Açu,999,0.0273828820944512
835,Rio Piranhas ou Açu,999,0.0899340477047869
836,Rio Piranhas ou Açu,999,0.00159347097956386
837,Rio Piranhas ou Açu,999,0.0113333812140147
838,Rio Piranhas ou Açu,999,0.0333665855265176
839,Rio Piranhas ou Açu,999,0.0247599675885454
840,Rio Piranhas ou Açu,999,0.0252737116694067
841,Rio Piranhas ou Açu,999,0.0117977958814012
842,Rio Piranhas ou Açu,999,0.0101145575066188
843,Rio Piranhas ou Açu,999,0.0245495136542733
844,Rio Piranhas ou Açu,999,0.0275209459307039
845,Rio Piranhas ou Açu,999,0.0282896734966784
846,sem nome,999,0.0428950395590952
847,sem nome,999,0.0700373712387159
848,sem nome,999,0.0336864196990694
849,sem nome,999,0.0897881766175806
850,Rio Piranhas ou Açu,999,0.0367322027933339
851,Rio Piranhas ou Açu,999,0.0219309527816073
852,sem nome,999,0.0560930212960578
853,Rio Piranhas ou Açu,999,0.0172366787475653
854,sem nome,999,0.0672792725995179
855,sem nome,999,0.0343977818113136
856,sem nome,999,0.0316080300578803
857,sem nome,999,0.015736556644005
858,sem nome,999,0.0544920570303795
859,sem nome,999,0.0484089015957967
860,Rio Baião,999,0.0097108506856717
861,Rio Baião,999,0.15084353315766
862,sem nome,999,0.0820874400764197
863,sem nome,999,0.0417654110027874
864,sem nome,999,0.0713272616777662
865,sem nome,999,0.00329837765504666
866,sem nome,999,0.0681420881972048
867,Rio Piranhas ou Açu,999,0.0415459322804426
868,sem nome,999,0.0142390928406997
869,Rio Seridó,999,0.0310016168739769
870,Rio Piranhas ou Açu,999,0.0216206337229427
871,Rio Salgado,999,0.0274170152543486
872,Rio Piranhas ou Açu,999,0.00962602556952463
873,sem nome,999,0.016930107001589
874,sem nome,999,0.0506876909955196
875,Rio Piranhas ou Açu,999,0.0221294509218438
876,sem nome,999,0.0462112846799621
877,Rio Salgado,999,0.0303216974450681
878,Rio Piranhas ou Açu,999,0.0241740200771292
879,sem nome,999,0.0290931264690257
880,sem nome,999,0.00227222139828488
881,sem nome,999,0.016141572476595
882,sem nome,999,0.00686109643259177
883,Rio Seridó,999,0.0421357249803358
884,Rio Jacu,999,0.0407873776319148
885,Rio Piranhas ou Açu,999,0.0327181835997425
886,Rio Sabuji,999,0.0413980120249807
887,sem nome,999,0.0255493577056623
888,sem nome,999,0.00523678526797267
889,Rio Jacu,999,0.0589163618674679
890,sem nome,999,0.00714864072629754
891,sem nome,999,0.0375968030180688
892,sem nome,999,0.0439693381839074
893,Rio Seridó,999,0.0690758383307036
894,sem nome,999,0.03812750715339
895,Rio Sabuji,999,0.0344902979836173
896,Rio Chafariz,999,0.0371130211995085
897,Rio Jacu,999,0.0485417633654031
898,sem nome,999,0.0308929257897911
899,sem nome,999,0.0122439145401943
900,Rio Sabuji,999,0.0118756703196002
901,Rio Piranhas ou Açu,999,0.0620913195255077
902,Rio Piranhas ou Açu,999,0.00448194173972999
903,sem nome,999,0.0244941865184515
904,Rio Jacu,999,0.0626247669416984
905,Rio Seridó,999,0.0375351590381783
906,Rio Piranhas ou Açu,999,0.0145598462898505
907,sem nome,999,0.0626285142711281
908,sem nome,999,0.0481132011797172
909,Rio Salgado,999,0.0689911204105212
910,Rio Piranhas ou Açu,999,0.0326481583930362
911,sem nome,999,0.0384745955325191
912,Rio Jacu,999,0.28045803092255
913,Rio Piranhas ou Açu,999,0.0174339899291515
914,Rio Piranhas ou Açu,999,0.00738643006580749
915,Rio Seridó,999,0.0325153466995398
916,Rio Salgado,999,0.0233238418039825
917,Rio Espinhares,999,0.121726237697596
918,sem nome,999,0.0338797130622484
919,Rio Sabuji,999,0.0387817076812332
920,sem nome,999,0.0719818678623523
921,sem nome,999,0.0325816258680224
922,Rio Salgado,999,0.0590418686230347
923,Rio Seridó,999,0.041280852058504
924,Rio Seridó,999,0.0139415566315583
925,Rio Salgado,999,0.0327558114375091
926,Riacho Escuro,999,0.0878701913829138
927,Rio Piranhas ou Açu,999,0.073694935957955
928,Rio Piranhas ou Açu,999,0.0034128365034852
929,sem nome,999,0.0576523760246447
930,sem nome,999,0.054766519089683
931,Riacho Escuro,999,0.012928119383399
932,Riacho Escuro,999,0.0492548895085257
933,Riacho Escuro,999,0.0308659344562219
934,sem nome,999,0.0226682981852188
935,Rio Piranhas ou Açu,999,0.0434655496485297
936,Rio Piranhas ou Açu,999,0.0028196196355439
937,Riacho Escuro,999,0.0162600301462889
938,Rio Piranhas ou Açu,999,0.0250468457082324
939,sem nome,999,0.0915530746950104
940,Canal de São Gonçalo,3,0.0134330578873823
941,Lagoa Mirim,3,0.00555263870763335
942,Rio Jaguarão,4,0.00262915247311685
943,Rio Jaguarão,3,0.00418095247366051
944,Rio Jaguarão,3,0.0359921795888929
945,Rio Jaguarão,3,6.3702441696871e-05
946,Rio Jaguarão,3,0.0050792151392417
947,Rio Jaguarão,3,0.0194078691315162
948,Rio Paraíba do Sul,2,0.0481657673895793
949,Rio Paraíba do Sul,2,0.0775906689743338
950,Rio Paraíba do Sul,2,0.0440615329738072
951,Rio Paraíba do Sul,2,0.0420101805674226
952,Rio Paraíba do Sul,2,0.11961223343411
953,Rio Paraíba do Sul,2,0.0932676953355577
954,Rio Paraíba do Sul,2,0.0188854720591341
955,Rio Paraíba do Sul,2,0.152032336571044
956,Rio Paraíba do Sul,2,0.0178652594758133
957,Rio Paraíba do Sul,2,0.0814368757181595
958,Rio Paraíba do Sul,2,0.0437416777655315
959,Rio Paraíba do Sul,2,0.0263232406075564
960,Rio Paraíba do Sul,2,0.025141358398783
961,Rio Paraíba do Sul,2,0.0454074442770667
962,Rio Paraíba do Sul,2,0.0101091815986679
963,Rio Paraíba do Sul,2,0.0282874413390079
964,Rio Paraíba do Sul,2,0.00890621454096245
965,Rio Paraíba do Sul,2,0.0228614148091907
966,Rio Paraíba do Sul,2,0.140775316981993
967,Rio Paraíba do Sul,2,0.0216570355834912
968,Rio Paraíba do Sul,2,0.0215892595055292
969,Rio Paraíba do Sul,2,0.016145568906177
970,Rio Paraíba do Sul,2,0.0228254980308367
971,Rio Paraíba do Sul,2,0.0293896301938351
972,Rio Paraíba do Sul,2,0.0347621443797522
973,Rio Paraíba do Sul,2,0.0454923731505492
974,Rio Paraíba do Sul,2,0.0227314476714152
975,Rio Capivari,5,0.161576136590119
976,Rio Capivari,5,0.0358895354226388
977,Rio Capivari,5,0.335682603071437
978,Rio Capivari,5,0.0747903933081352
979,Rio Capivari,5,0.010665045490315
980,Rio Mampituba,5,0.0223831504889492
981,Rio Mampituba,5,0.0740715322119277
982,Rio Mampituba,5,0.000925997868344793
983,Rio Mampituba,5,0.095988098652541
984,Rio Mampituba,5,0.0211210012307793
985,sem nome,5,0.219537538819649
986,sem nome,999,0.0907292953052884
987,Riacho Tapera,999,0.013032755598407
988,Riacho Tapera,999,0.0168769084169279
989,sem nome,999,0.0919679406256373
990,sem nome,999,0.010695157159018
991,sem nome,999,0.00759679926143808
992,Rio Piranhas ou Açu,999,0.0371941708973394
993,sem nome,999,0.0211682080336881
994,Rio Piranhas ou Açu,999,0.0123341379749563
995,Rio Baião,999,0.039939236611858
996,Rio Baião,999,0.00222372741982668
997,Rio Baião,999,0.0314983513715831
998,sem nome,999,0.0862829889362279
999,Rio Baião,999,0.0146346631953545
1000,Rio Piranhas ou Açu,999,0.010164664465405
1001,Rio Salgado,999,0.0861895517187019
1002,sem nome,999,0.141234975198769
1003,sem nome,999,0.00196042904045398
1004,Rio Salgado,999,0.0288428082099696
1005,Rio Baião,999,0.0323769476956582
1006,Rio Piranhas ou Açu,999,0.038883075378048
1007,Rio Piranhas ou Açu,999,0.0234448555117691
1008,sem nome,999,0.0749902711532598
1009,Rio Piranhas ou Açu,999,0.0136370360730564
1010,Rio Piranhas ou Açu,999,0.00977579360374166
1011,Rio Baião,999,0.0297804969487779
1012,Lagoa Mangueira,3,0.329678018749319
1013,Lagoa Mangueira,3,0.0262919961230981
1014,Lagoa Mangueira,3,0.0800036029518342
1015,Lagoa Mangueira,3,0.154131650086423
1016,Lagoa Mangueira,3,0.0625058939766892
1017,Lagoa Mangueira,3,0.0785172578420634
1018,Lagoa Mangueira,3,0.0300990558332951
1019,Arroio Chuy,3,0.697507111337575
1020,Arroio San Miguel,3,0.0192455530736919
1021,Arroio Chuy,3,0.0446843808435334
1022,Arroio Chuy,3,0.0165446871230944
1023,Rio Carpina,4,0.0776990946875604
1024,Riacho Carnaúba,4,0.119344612265773
1025,Riacho Carnaúba,4,0.0470232961656078
1026,Rio Ubatuba,4,0.180255026810729
1027,Rio Ubatuba,4,0.0107511245945396
1028,sem nome,5,0.0286360157756277
1029,sem nome,999,0.0325686959292207
1030,Rio Melo,999,0.021552151156737
1031,sem nome,999,0.194862536641016
1032,sem nome,999,0.0703385046241235
1033,sem nome,999,0.0382827003690594
1034,sem nome,999,0.0315977121979838
1035,sem nome,4,0.0981132445400927
1036,Rio Espinhares,999,0.0300739284539545
1037,sem nome,5,0.115342896825797
1038,Rio Seridó,999,0.0278807932970337
1039,sem nome,999,0.0302179771019352
1040,sem nome,999,0.0321702768349835
1041,sem nome,999,0.0205416619498824
1042,sem nome,999,0.0294115355241589
1043,Rio Chafariz,999,0.132267395454952
1044,Rio Salgado,999,0.0837098868456408
1045,Rio Piancó,999,0.0398195777623233
1046,Riacho Jardim,999,0.0510841817936834
1047,sem nome,999,0.0731687142318924
1048,Rio Piancó,999,0.0442436032425272
1049,Riacho dos Porcos,999,0.0419976996173101
1050,sem nome,999,0.0651253900970597
1051,Riacho Jardim,999,0.0512869820253805
1052,Riacho dos Porcos,999,0.0347555563693585
1053,Riacho dos Porcos,999,0.0138959846202142
1054,Riacho dos Porcos,999,0.0368447176606081
1055,sem nome,999,0.0473087416154702
1056,Rio Piancó,999,0.0575441332962851
1057,Riacho dos Porcos,999,0.0175513582088627
1058,Riacho Jardim,999,0.0874512377350167
1059,Rio Piancó,999,0.0540129936480748
1060,Riacho dos Porcos,999,0.0191432004440676
1061,Rio Piancó,999,0.109470509160907
1062,sem nome,999,0.0569496963566033
1063,Rio Piancó,999,0.0144202693122518
1064,Rio Piancó,999,0.0279975220393946
1065,Rio Piancó,999,0.0143531932667909
1066,sem nome,999,0.0158430518417479
1067,Riacho dos Porcos,999,0.0681001289911665
1068,sem nome,999,0.0438028736946485
1069,Rio Piancó,999,0.0586556116668616
1070,Riacho dos Porcos,999,0.00584922166891766
1071,Rio Piancó,999,0.00633613187772061
1072,Rio Seridó,999,0.0180346553520966
1073,sem nome,999,0.106997201819767
1074,Rio Pirari,4,0.0720709682700558
1075,Rio Espinhares,999,0.0642182525093238
1076,Rio Seridó,999,0.0369137531925694
1077,Rio Seridó,999,0.012575424755691
1078,Rio Sabuji,999,0.0281123796275312
1079,Rio Salgado,999,0.0453154444814866
1080,Rio Salgado,999,0.0268858292652955
1081,Rio Sabuji,999,0.00129109753671262
1082,sem nome,999,0.0301702670687278
1083,sem nome,999,0.0677546225050057
1084,Rio Seridó,999,0.0283830111979326
1085,Riacho Peleiro,999,0.0935508728373951
1086,Rio Seridó,999,0.00273064526501501
1087,Rio Piancó,999,0.0708321578569745
1088,Rio Melo,999,0.107026909594518
1089,Riacho do Cordeiro,999,0.064416394353293
1090,sem nome,999,0.0490498597081597
1091,Rio Seridó,999,0.0568010206506784
1092,Rio Chafariz,999,0.125793994437341
1093,Rio Seridó,999,0.0361784863074878
1094,Rio Chafariz,999,0.00304888204561606
1095,Rio Piancó,999,0.0100125857196152
1096,Riacho Escuro,999,0.00704966303779063
1097,Rio Salgado,999,0.0384979594117533
1098,Rio Piranhas ou Açu,999,0.0121796414918427
1099,Riacho Escuro,999,0.0850299891737429
1100,Riacho Escuro,999,0.161306779017073
1101,Rio Piranhas ou Açu,999,0.0387210567049535
1102,sem nome,999,0.022301145910107
1103,Rio Salgado,999,0.0463400788084129
1104,Rio Seridó,999,0.105200709880596
1105,Rio Piranhas ou Açu,999,0.0288926344007872
1106,sem nome,999,0.175325230593464
1107,Rio Seridó,999,0.0271729463937018
1108,Rio Salgado,999,0.0526966751701596
1109,Rio Piranhas ou Açu,999,0.0355198242131199
1110,Rio Seridó,999,0.0316801303200301
1111,Rio Salgado,999,0.0200942845925373
1112,sem nome,999,0.0111612776138846
1113,sem nome,999,0.015553031973689
1114,sem nome,999,0.0241814200461203
1115,Rio Calabouço,999,0.111702705220053
1116,Rio Calabouço,999,0.0742010144265535
1117,Rio Melo,999,0.0337059309383748
1118,Rio Curimataú,999,0.0309169605025685
1119,Rio Calabouço,999,0.0102159384139385
1120,Rio Curimataú,999,0.138415558931997
1121,Rio Curimataú,999,0.121963566202132
1122,Rio Curimataú,999,0.0117572937163803
1123,Rio Salgado,999,0.0167395425587924
1124,Rio Melo,999,0.00778949282301321
1125,Riacho do Cordeiro,999,0.121753489722714
1126,sem nome,999,0.0572455023571962
1127,sem nome,999,0.0342369863471249
1128,sem nome,999,0.0893150205908434
1129,Rio Espinhares,999,0.0579729943810652
1130,Rio Pirari,4,0.0671136725053669
1131,Rio Salgado,999,0.0230740073350046
1132,sem nome,999,0.0475580268398283
1133,Rio Melo,999,0.0856972287402122
1134,Rio Salgado,999,0.00991246205807094
1135,Rio Melo,999,0.00547521207468883
1136,Rio Espinhares,999,0.0154204069876865
1137,sem nome,999,0.0264785878803844
1138,Rio Seridó,999,0.143284127531438
1139,sem nome,999,0.00631488217275355
1140,Rio Seridó,999,0.0130237428450815
1141,sem nome,999,0.00395727512361251
1142,sem nome,999,0.0279317626156
1143,Rio Piranhas ou Açu,999,0.0306020578518263
1144,Rio Seridó,999,0.0630767320162125
1145,sem nome,999,0.0629645959526731
1146,Rio Jacu,999,0.00379910889788193
1147,Rio Jacu,999,0.0754152681528615
1148,sem nome,999,0.0221242341712669
1149,sem nome,999,0.0433391530012152
1150,sem nome,999,0.0566165359702872
1151,Rio Seridó,999,0.0421429603214112
1152,sem nome,999,0.0100126590095345
1153,Rio Jacu,999,0.107138591993146
1154,Rio Jacu,999,0.021353172085168
1155,sem nome,999,0.028700349108179
1156,Rio Chafariz,999,0.0997762134429354
1157,sem nome,999,0.0259478397732944
1158,Rio Espinhares,999,0.0246117305351919
1159,sem nome,999,0.00835339071827762
1160,sem nome,999,0.016594736470672
1161,sem nome,999,0.024248914333526
1162,Rio Salgado,999,0.060955871399711
1163,Rio Espinhares,999,0.0198657057752935
1164,Rio Japi,999,0.293719117829329
1165,sem nome,999,0.0804744062120872
1166,sem nome,999,0.0361587300625296
1167,Rio Seridó,999,0.0638311588179825
1168,sem nome,999,0.0603050807332322
1169,Rio Japi,999,0.0228939161342658
1170,Rio Salgado,999,0.0244105953820702
1171,sem nome,999,0.0292256894495429
1172,Rio Chafariz,999,0.0858489505008901
1173,Rio Japi,999,0.0127024262582388
1174,Rio Chafariz,999,0.0126223916466456
1175,sem nome,999,0.0481622559591229
1176,sem nome,999,0.0550550525756534
1177,Rio Piranhas ou Açu,999,0.0892709350960758
1178,Rio Piranhas ou Açu,999,0.00366616764124376
1179,Rio Salgado,999,0.0222408869124884
1180,Rio Sabuji,999,0.0798475101010807
1181,sem nome,999,0.0179072535518058
1182,Rio Curimataú,999,0.0147762584239963
1183,Rio Sabuji,999,0.00667328068039394
1184,Rio Japi,999,0.0674992811476378
1185,Rio Cpo. Comprido,999,0.0180000088889486
1186,Rio Piranhas ou Açu,999,0.0381259043170332
1187,sem nome,999,0.0493173495538705
1188,Rio Curimataú,999,0.0179050107111648
1189,Rio Piranhas ou Açu,999,0.0172567845239026
1190,Rio Chafariz,999,0.0298843586741709
1191,Rio Seridó,999,0.0745068559322495
1192,sem nome,999,0.0284280911043483
1193,Rio Piranhas ou Açu,999,0.0242987128613847
1194,Rio Cpo. Comprido,999,0.0329803849796891
1195,Rio Cpo. Comprido,999,0.0530842785189037
1196,Rio Calabouço,999,0.0254881250455157
1197,Rio Piranhas ou Açu,999,0.0139933171761706
1198,Rio Calabouço,999,0.0661066415293431
1199,Rio Calabouço,999,0.0729950629342161
1200,Rio Cpo. Comprido,999,0.0316595458801397
1201,Rio Espinhares,999,0.0854106424105176
1202,Rio Sabuji,999,0.0418458120822069
1203,Rio Piranhas ou Açu,999,0.0222868452749666
1204,sem nome,999,0.0619099554558351
1205,Rio Piranhas ou Açu,999,0.0338137961937693
1206,Rio Cpo. Comprido,999,0.0236976840204402
1207,Rio Espinhares,999,0.00790934664787738
1208,Rio Piranhas ou Açu,999,0.0104783307703377
1209,Rio Chafariz,999,0.034524724148208
1210,Rio Espinhares,999,0.00581688821924732
1211,sem nome,999,0.10382639702845
1212,Rio Curimataú,999,0.0189634418803093
1213,Rio Curimataú,999,0.141215652206376
1214,Rio Chafariz,999,0.0146315732967789
1215,sem nome,999,0.0485313418103407
1216,sem nome,999,0.100492256998577
1217,Rio Salgado,999,0.0980226922701234
1218,Rio Sabuji,999,0.0292105696378366
1219,Rio Calabouço,999,0.123759619794374
1220,sem nome,5,0.0806634919962272
1221,Riacho Tipi,999,0.16728265244351
1222,sem nome,999,0.0155641157608324
1223,sem nome,999,0.0461487407373512
1224,sem nome,5,0.105133912104381
1225,Riacho do Cordeiro,999,0.154718699952418
1226,Rio Pirari,4,0.0800391702671659
1227,Rio Curimataú,999,0.137369778203777
1228,Rio Espinhares,999,0.00990295380306308
