X,Y,OBJECTID,cd,cdestacao,sguf,entidade,corpodagua,ambiente,latitude,longitude,nuecoli,med_2001,med_2003,med_2004,med_2005,med_2006,med_2007,med_2008,med_2009,med_2010,med_2011,med_2012,med_2013,med_2014,med_2015,med_2016,med_2017,med_2018,med_2019,med_2020,min_2001,min_2003,min_2004,min_2005,min_2006,min_2007,min_2008,min_2009,min_2010,min_2011,min_2012,min_2013,min_2014,min_2015,min_2016,min_2017,min_2018,min_2019,min_2020,max_2001,max_2003,max_2004,max_2005,max_2006,max_2007,max_2008,max_2009,max_2010,max_2011,max_2012,max_2013,max_2014,max_2015,max_2016,max_2017,max_2018,max_2019,max_2020
-45.07472,-18.99461,1208,2814,SF058,MG,IGAM,Rio Abaeté,1,-18.99461,-45.07472,31,,,,,,,,,,,,8094.75,5540.5,3422.4,4257.35,2831.36666667,2769.675,,4838.7125,,,,,,,,,,,,79,98,295.4,389.3,159,359,,253,,,,,,,,,,,,17000,20354,8664.4,9804,8164.1,9208.4,,19862.9
-45.07472,-18.3846,1209,2815,SF060,MG,IGAM,Rio Abaeté,1,-18.3846,-45.07472,31,,,,,,,,,,,,1794.75,234.5,11118.8,5048.75,232.7,4115.625,,4505.2,,,,,,,,,,,,23,1,41.3,20.1,73.1,52,,1,,,,,,,,,,,,7000,790,24195.7,19862.9,402,12996.5,,24196
-43.83,-17.09,1210,2816,SFC001,MG,IGAM,Rio Guavanipã,1,-17.09,-43.83,31,,,,,,,,,,,,143000,143096.5,241960,77553.725,20762.5,23329.38,,18251.45,,,,,,,,,,,,92000,10426,241960,19862.9,17329,19862.9,,198.9,,,,,,,,,,,,160000,241960,241960,241960,24196,24196,,24196
-44.47,-17.21,1211,2817,SFC005,MG,IGAM,Rio Jequitaí,1,-17.21,-44.47,30,,,,,,,,,,,,2293.25,106.925,2457.4,1769.725,200.55,104.175,,922.65,,,,,,,,,,,,23,10,63.2,52.1,173,1,,10,,,,,,,,,,,,7900,284.7,8664.4,6866.7,228.1,322.5,,5172
-44.41,-16.3899999999999,1212,2822,SFC035,MG,IGAM,Rio Riachão,1,-16.39,-44.41,30,,,,,,,,,,,,617.25,3997.25,1314.175,6402.225,171.5,1004.65,,1044.3375,,,,,,,,,,,,49,74,85.2,41.3,110,62,,41.3,,,,,,,,,,,,2200,15525,4884.4,24195.7,233,3654,,6867
-43.2599999999999,-15.8299999999999,1213,2841,SFC145,MG,IGAM,Rio Gorutuba,1,-15.83,-43.26,30,,,,,,,,,,,,61.25,64,72.85,21.625,55,23.425,,49.9875,,,,,,,,,,,,23,10,1,1,1,1,,10,,,,,,,,,,,,110,200,161.3,74.5,109,62.6,,119
-42.86,-15.6799999999999,1214,2847,SFC200,MG,IGAM,Rio Serra Branca,1,-15.68,-42.86,30,,,,,,,,,,,,2111.5,14.25,205.225,42.1,565.5,64.3,,67.1375,,,,,,,,,,,,23,1,10,20.2,1,1,,1,,,,,,,,,,,,7900,23,690.7,107.8,1130,184.9,,272
-47.0105599999999,-17.91556,1215,2854,SFH10,MG,IGAM,Rio Claro,1,-17.91556,-47.01056,29,,,,,,,,,,,,190,2013.225,286.7,241.725,296.25,346.425,,712.5625,,,,,,,,,,,,70,170,161.3,171.2,52,243.3,,189,,,,,,,,,,,,330,7000,393.1,295.4,540.5,447.9,,2281.8
-46.47389,-17.25528,1216,2855,SFH11,MG,IGAM,Rio Paracatu,1,-17.25528,-46.47389,29,,,,,,,,,,,,260.5,160.475,319.25,270.7,91.5,182.95,,476.68571429,,,,,,,,,,,,33,9.7,131,30.4,86,20,,10,,,,,,,,,,,,790,490,816.2,959.4,97,466.8,,1469.5
-45.53944,-17.03056,1217,2856,SFH13,MG,IGAM,Rio Paracatu,1,-17.03056,-45.53944,28,,,,,,,,,,,,118.5,132.775,542.4,88.475,,188.975,,460.4125,,,,,,,,,,,,31,31,108.9,1,,20,,20.2,,,,,,,,,,,,280,330,1259.1,291.7,,421.9,,2909.3
-45.2377799999999,-16.2683299999999,1218,2857,SFH17,MG,IGAM,Rio Urucuia,1,-16.26833,-45.23778,29,,,,,,,,,,,,176.5,113.25,173.6,190.425,195.4,311.7,,194.125,,,,,,,,,,,,23,49,51.6,10,41,41.3,,10,,,,,,,,,,,,330,225,255.9,336.1,349.8,766.5,,932.2
-43.53917,-14.78444,1219,2858,SFH21,MG,IGAM,Rio Verde Grande,1,-14.78444,-43.53917,15,,,,,,,,,,,,80.66666667,133.86666667,438.55,,,101.85,,56.66,,,,,,,,,,,,23,23,41,,,30.6,,19.9,,,,,,,,,,,,170,268.6,836.1,,,173.1,,96
-44.16083,-14.26278,1220,2860,SFH23,MG,IGAM,Rio Carinhanha,1,-14.26278,-44.16083,30,,,,,,,,,,,,518.25,72.725,165.35,161,260,478,,203.425,,,,,,,,,,,,33,31,1,52.1,86,30.6,,63.2,,,,,,,,,,,,1700,130,312.9,312.9,434,1607.1,,860
-47.3199999999999,-15.73,1221,2861,SFH24,MG,IGAM,Rio Preto (SF7),1,-15.73,-47.32,30,,,,,,,,,,,,217.5,144.35,792.775,239.075,73.4,5071.875,,206.925,,,,,,,,,,,,140,74,51.6,122.3,73,131,,51.6,,,,,,,,,,,,330,203.4,2755.1,419.5,73.8,19862.9,,702.7
-44.0208299999999,-15.095,1222,2862,SFJ01,MG,IGAM,Canal de Irrigação Principal CP-1,1,-15.095,-44.02083,30,,,,,,,,,,,,46.5,141.125,44.75,45.025,61.65,53.15,,52.5625,,,,,,,,,,,,23,11,10,1,1,1,,1,,,,,,,,,,,,70,490,107.8,157.9,122.3,148,,171.2
-43.87675,-15.15028,1223,2865,SFJ04,MG,IGAM,Canal de Drenagem Secundária DS-11,1,-15.15028,-43.87675,30,,,,,,,,,,,,27,28.5,88,13.65,1,5.8,,105.6,,,,,,,,,,,,23,8,1,1,1,1,,1,,,,,,,,,,,,31,52,331,51.6,1,20.2,,520.8
-43.9416699999999,-15.1583899999999,1224,2866,SFJ05,MG,IGAM,Canal de Drenagem Principal DP-04,1,-15.15839,-43.94167,30,,,,,,,,,,,,25.5,19.25,44.775,29.725,32.1,13.325,,17.05,,,,,,,,,,,,23,1,20.2,1,1,1,,1,,,,,,,,,,,,33,30,108.9,97.9,63.2,41.3,,62.6
-43.81436,-15.2101099999999,1225,2867,SFJ06,MG,IGAM,Canal de Irrigação Secundário CS-10,1,-15.21011,-43.81436,30,,,,,,,,,,,,23,21,3.25,1,1,10.65,,4.525,,,,,,,,,,,,23,2,1,1,1,1,,1,,,,,,,,,,,,23,49,10,1,1,30.6,,20.2
-44.0312499999999,-15.0942499999999,1226,2872,SFJ12,MG,IGAM,Rio São Francisco (SF),1,-15.09425,-44.03125,30,,,,,,,,,,,,48.75,68.9,97.2,35.525,70.15,93.9,,55.0375,,,,,,,,,,,,23,20,1,1,1,10,,1,,,,,,,,,,,,79,170,326.7,121.1,139.3,271.8,,121.1
-44.02264,-15.0825599999999,1227,2874,SFJ14,MG,IGAM,Rio São Francisco (SF),1,-15.08256,-44.02264,30,,,,,,,,,,,,62.25,106.275,104.875,27.975,32.1,52.3,,55.9,,,,,,,,,,,,23,1,1,1,1,1,,1,,,,,,,,,,,,170,280,262.1,108.9,63.2,135,,215.7
-43.68072,-16.5204199999999,1228,2875,SFJ15,MG,IGAM,Rio Caititu,1,-16.52042,-43.68072,19,,,,,,,,,,,,2505,60567.725,6520.25,158.2,,478.2,,281.4,,,,,,,,,,,,110,40.9,1841.8,73.1,,20.2,,73,,,,,,,,,,,,4900,241960,11198.7,243.3,,1046,,555.5
-43.7831399999999,-16.3405799999999,1229,2876,SFJ16,MG,IGAM,Rio Verde Grande,1,-16.34058,-43.78314,30,,,,,,,,,,,,3340.75,351.675,2448.125,5121.075,7104.55,425.7,,1024.25,,,,,,,,,,,,33,130,96.9,62.6,73,240.5,,30.6,,,,,,,,,,,,11000,636.7,8664.4,19862.9,14136.1,563.3,,6131.4
-43.85342,-16.11117,1230,2877,SFJ17,MG,IGAM,Ribeirão do Ouro,1,-16.11117,-43.85342,30,,,,,,,,,,,,4581,248,1863.125,1485.025,8785.95,1842.45,,1143.975,,,,,,,,,,,,94,49,96.9,215.7,243,121.1,,30.6,,,,,,,,,,,,13000,490,4105.8,5172.1,17328.9,4568.9,,6488.2
-43.64075,-15.9404699999999,1231,2878,SFJ18,MG,IGAM,Rio Verde Grande,1,-15.94047,-43.64075,29,,,,,,,,,,,,253.25,133.55,278.93333333,58.375,465.85,117.55,,229.2375,,,,,,,,,,,,23,10,41.3,20.2,20,72.4,,10,,,,,,,,,,,,490,330,608.6,108.9,911.7,203.4,,636.7
-43.61369,-15.7804399999999,1232,2880,SFJ20,MG,IGAM,Rio Verde Grande,1,-15.78044,-43.61369,30,,,,,,,,,,,,631,67.725,74.575,64.45,232.1,128.25,,74.475,,,,,,,,,,,,23,10,30.4,1,218.2,10,,1,,,,,,,,,,,,2300,119.9,107.8,157.9,246,268.6,,240.5
-44.02411,-15.81647,1233,2881,SFJ21,MG,IGAM,Rio Arapoim,1,-15.81647,-44.02411,30,,,,,,,,,,,,496.5,23106.75,252.35,1271.125,466.8,587.65,,3368.4625,,,,,,,,,,,,23,23,41.3,472.5,1,1,,1,,,,,,,,,,,,1700,92084,557.3,2480.9,932.6,1650.2,,24196
-43.59,-15.74,1234,2882,SFJ22,MG,IGAM,Rio Verde Grande,1,-15.74,-43.59,30,,,,,,,,,,,,70,65.325,45.05,45.325,117.2,84.025,,129.4625,,,,,,,,,,,,23,7,1,1,1,20.2,,1,,,,,,,,,,,,130,161.3,86,118.7,233.4,142,,732.8
-43.65964,-15.44242,1235,2883,SFJ23,MG,IGAM,Rio Verde Grande,1,-15.44242,-43.65964,27,,,,,,,,,,,,95.5,392.075,74.2,40.625,,233.375,,233.71428571,,,,,,,,,,,,23,2,1,1,,1,,1,,,,,,,,,,,,280,1300,169.4,121.1,,512.2,,669.5
-40.87947,-18.1221899999999,1236,2884,SM001,MG,IGAM,Rio São Mateus (SM1),1,-18.12219,-40.87947,28,,,,,,,,,,,,62,34.5,1287.375,6069.35,552.66666667,284,,98.825,,,,,,,,,,,,23,20,20,20.2,52.1,86,,1,,,,,,,,,,,,130,49,4884,24195.7,1421,643.7,,189
-41.09867,-18.66639,1237,2885,SM003,MG,IGAM,Rio São Mateus (SM1),1,-18.66639,-41.09867,30,,,,,,,,,,,,4725,3491.75,13665.1,17109.6,11737.13333333,18780.4,,10669.025,,,,,,,,,,,,2300,2300,52,7269.9,4884.4,11198.7,,1052.7,,,,,,,,,,,,11000,4900,34411,24196,24196,24196,,24196
-46.4175299999999,-15.61639,1238,2886,UR001,MG,IGAM,Rio Urucuia,1,-15.61639,-46.41753,30,,,,,,,,,,,,200.5,443.2,1935.15,1306.25,4087.05,1074.5,,198.075,,,,,,,,,,,,46,23,85.2,41.3,10,30.6,,20.2,,,,,,,,,,,,490,1200,5475,4884.4,8164.1,2480.9,,554
-45.9025,-16.1324999999999,1239,2887,UR007,MG,IGAM,Rio Urucuia,1,-16.1325,-45.9025,30,,,,,,,,,,,,57,91.475,142.875,68.5,68.6,183.05,,67.3875,,,,,,,,,,,,33,33,52.1,10,10,20.2,,1,,,,,,,,,,,,79,186.9,271.8,157.9,127.2,308.9,,288
-45.98567,-16.57125,1240,2888,UR009,MG,IGAM,Ribeirão das Almas,1,-16.57125,-45.98567,30,,,,,,,,,,,,27250,22529.75,14851.075,18941.7,12667.4,16614.2,,15542.5625,,,,,,,,,,,,17000,8570,1259.1,6866.7,11198.7,6866.7,,5172,,,,,,,,,,,,35000,54000,24196,36540,14136.1,24196,,24195.7
-46.56639,-15.48939,1241,2889,UR010,MG,IGAM,Ribeirão São Vicente,1,-15.48939,-46.56639,30,,,,,,,,,,,,253.25,4532.025,2592.3,2075.775,5241.3,879.15,,493.55,,,,,,,,,,,,23,4.1,30.6,52.1,20.2,20.2,,1,,,,,,,,,,,,490,15001,9803.9,7269.9,10462.4,3075.9,,3255.4
-46.28144,-15.4742499999999,1242,2890,UR011,MG,IGAM,Ribeirão São Domingos ou Rio São Domingos,1,-15.47425,-46.28144,30,,,,,,,,,,,,355.75,249.35,482.175,609.775,291.7,6201.725,,1444.45,,,,,,,,,,,,33,23,20.2,41.3,20.1,63.2,,30.4,,,,,,,,,,,,790,490,1723.3,1438.7,563.3,24195.7,,5172
-46.1971399999999,-15.5184399999999,1243,2891,UR012,MG,IGAM,Rio Piratinga,1,-15.51844,-46.19714,30,,,,,,,,,,,,74.75,394.8,643.775,701.775,471.55,213.4,,536.8375,,,,,,,,,,,,23,10,85.2,30.6,10,62.6,,1,,,,,,,,,,,,220,1300,1785.3,1860,933.1,472.5,,2281.8
-46.1191699999999,-15.93139,1244,2892,UR013,MG,IGAM,Rio Urucuia,1,-15.93139,-46.11917,30,,,,,,,,,,,,64,168.275,159.2,61.125,145.1,738.625,,171.7375,,,,,,,,,,,,23,5.2,20.2,1,74.5,41.3,,1,,,,,,,,,,,,130,490,419,213.3,215.7,1785.3,,906
-46.1214199999999,-16.0574999999999,1245,2893,UR014,MG,IGAM,Rio São Miguel (SF8),1,-16.0575,-46.12142,30,,,,,,,,,,,,380,115.025,872.625,49.225,97.9,914.55,,157.725,,,,,,,,,,,,31,49,63.2,40.9,97.9,63.2,,41.3,,,,,,,,,,,,1300,173.1,2909.3,62.6,97.9,2755.1,,504.1
-45.8579999999999,-16.09028,1246,2894,UR015,MG,IGAM,Ribeirão da Areia,1,-16.09028,-45.858,30,,,,,,,,,,,,292.5,226.65,995.025,353.95,286.55,594.45,,194.05,,,,,,,,,,,,130,122,108.9,186.9,159.6,249.1,,62.6,,,,,,,,,,,,700,460,2359.3,538.1,413.5,960.3,,419.5
-45.9753899999999,-16.4678299999999,1247,2895,UR016,MG,IGAM,Ribeirão Santo André,1,-16.46783,-45.97539,31,,,,,,,,,,,,292.5,122.025,9730.7,2153.1,5944.7,11904.02,,440.7625,,,,,,,,,,,,130,31,41.3,144.9,690.7,194.6,,148,,,,,,,,,,,,490,345.1,36540,4105.8,11198.7,24196,,1467
-45.1210599999999,-16.1417799999999,1248,2896,UR017,MG,IGAM,Rio Urucuia,1,-16.14178,-45.12106,29,,,,,,,,,,,,53.75,282.56666667,113.35,337.225,151.7,115.575,,132.0125,,,,,,,,,,,,23,23,9.9,10,41.3,20.2,,1,,,,,,,,,,,,110,775.7,327.7,1187.4,262.1,278.5,,495
-43.6908299999999,-16.78167,1249,2897,VG001,MG,IGAM,Rio Verde Grande,1,-16.78167,-43.69083,22,,,,,,,,,,,,3845.5,1039.66666667,360.26666667,8109.43333333,,946.76666667,,433.41666667,,,,,,,,,,,,33,170,107.8,10,,583.3,,86,,,,,,,,,,,,13000,2489,565.3,24196,,1420.9,,959
-43.74286,-16.6046899999999,1250,2898,VG003,MG,IGAM,Ribeirão dos Vieiras ou Rio dos Vieiras,1,-16.60469,-43.74286,29,,,,,,,,,,,,34225,67060,19610.85,31077.25,24196,13878.45,,19554.97142857,,,,,,,,,,,,4900,3300,1049.7,24196,24196,2246.8,,2909.3,,,,,,,,,,,,54000,241960,72699,51721,24196,24195.7,,24196
-43.785,-16.21111,1251,2899,VG004,MG,IGAM,Rio Verde Grande,1,-16.21111,-43.785,30,,,,,,,,,,,,40345.5,348.725,778.425,174.35,198,222.3,,585.8375,,,,,,,,,,,,33,110,10,73.8,1,157.9,,52.1,,,,,,,,,,,,160000,970,1538.6,243.3,395,262.1,,2909.3
-43.67461,-15.3414999999999,1252,2900,VG005,MG,IGAM,Rio Verde Grande,1,-15.3415,-43.67461,19,,,,,,,,,,,,869.75,75.1,,212.4,,8389.8,,3803.35714286,,,,,,,,,,,,23,23,,196.7,,240.5,,1,,,,,,,,,,,,3300,132.3,,228.1,,24196,,24196
-43.3124999999999,-15.77278,1253,2901,VG007,MG,IGAM,Rio Gorutuba,1,-15.77278,-43.3125,27,,,,,,,,,,,,1128.25,79,222.825,334.65,,180.15,,498.17142857,,,,,,,,,,,,23,33,30.6,73.8,,74.5,,41.3,,,,,,,,,,,,2300,160,544.8,836.1,,359.2,,1296
-43.3249999999999,-15.23333,1254,2902,VG009,MG,IGAM,Rio Gorutuba,1,-15.23333,-43.325,11,,,,,,,,,,,,385,126.5,,85.76666667,,57.65,,64.3,,,,,,,,,,,,280,23,,63.2,,52.1,,30.6,,,,,,,,,,,,490,230,,108.9,,63.2,,98
-43.4999999999999,-14.9225299999999,1255,2903,VG011,MG,IGAM,Rio Verde Grande,1,-14.92253,-43.5,20,,,,,,,,,,,,137.33333333,106.4,77.63333333,69.05,,418.96666667,,111.11666667,,,,,,,,,,,,33,20.2,1,52.1,,40.9,,30.6,,,,,,,,,,,,330,220,135,86,,1152.8,,428
-54.923392,-16.3135579999999,1256,3138,ARA1206,MT,SEMA,Rio Araguaia,1,-16.313558,-54.923392,27,,,,,,,38,60.75,23.66666667,97.5,494.33333333,36,41.5,,85,164.5,117.5,41.5,,,,,,,,20,20,10,85,31,31,31,,74,20,52,31,,,,,,,,63,86,41,110,1354,41,52,,96,309,183,52,
-53.216667,-17.3019439999999,1257,3139,ARA151,MT,SEMA,Rio Araguaia,1,-17.301944,-53.216667,31,,,,,,,651.33333333,796,989,560.66666667,979.66666667,1237,1496.33333333,633.5,630,1472.5,503.5,1269.5,,,,,,,,288,243,441,183,201,959,985,31,355,663,295,1039,,,,,,,,1211,2143,1483,830,1726,1515,2359,1236,905,2282,712,1500,
-54.922164,-15.9978439999999,1258,3140,ARA545,MT,SEMA,Rio Araguaia,1,-15.997844,-54.922164,28,,,,,,,228,1175,925,405,8166,,567,318,1451.5,160,404.5,426,,,,,,,,41,41,146,52,41,,41,243,52,109,20,63,,,,,,,,557,3076,1723,676,24192,,906,393,2851,211,789,789,
-57.4221939999999,-11.5375559999999,1259,3141,ARI196,MT,SEMA,Rio Arinos,1,-11.537556,-57.422194,30,,,,,,,84.66666667,78.66666667,41.33333333,201,48.33333333,47.5,69,31,63,63.5,69.5,97.5,,,,,,,,1,52,20,41,41,10,20,10,63,20,41,63,,,,,,,,243,121,52,488,52,85,146,52,63,107,98,132,
-57.725694,-10.640167,1260,3142,ARI312,MT,SEMA,Rio Arinos,1,-10.640167,-57.725694,28,,,,,,,109.16666667,94.33333333,41,458.66666667,180.33333333,,45,46.5,68.5,77.5,216.5,229.5,,,,,,,,8.5,75,20,10,30,,31,41,41,20,134,213,,,,,,,,309,122,73,1281,413,,63,52,96,135,299,246,
-53.7080829999999,-16.3451939999999,1261,3143,BAN60,MT,SEMA,Rio Bandeira,1,-16.345194,-53.708083,32,,1904.5,526.72727273,641.125,547.66666667,,,,,,,,,,,,,3942,,,310,63,148,31,,,,,,,,,,,,,1017,,,8164,1046,2247,1560,,,,,,,,,,,,,6867,
-53.513833,-15.8695279999999,1262,3144,BAT37,MT,SEMA,Rio Batovi,1,-15.869528,-53.513833,28,,942,891.88888889,1222.75,462,,,,,,,,,,,,,,,,100,10,10,74,,,,,,,,,,,,,,,,5172,5794,9330,850,,,,,,,,,,,,,,
-55.9686859999999,-16.195331,1263,3145,BGO107,MT,SEMA,Rio Bento Gomes,1,-16.195331,-55.968686,41,,,,,,,62.7,78.5,75,281.33333333,139.33333333,721,207.33333333,90,434.75,361.5,116.25,,601.6,,,,,,,4.1,20,31,20,97,120,160,20,20,86,10,,31,,,,,,,143,135,110,717,187,1137,275,160,1439,1092,216,,1990
-57.172747,-15.077242,1264,3146,BUG132,MT,SEMA,Rio dos Bugres,1,-15.077242,-57.172747,42,,,540.5,,,653,99.275,140,854,163.33333333,287,86.66666667,3034.66666667,177.5,482,1007.5,107,184.5,,,,86,,,96,4.1,52,52,85,97,41,145,63,231,155,41,74,,,,2359,,,1376,160,201,1860,259,591,134,8664,292,733,1860,173,295,
-58.634333,-13.5470559999999,1265,3147,BUR118,MT,SEMA,Rio Buriti,1,-13.547056,-58.634333,35,,,,,59.1,23,51.33333333,23,109.66666667,70.33333333,45.33333333,20,30.5,25.5,41.5,47,81,20.5,,,,,,25,20,1,10,20,10,20,10,20,10,20,31,41,10,,,,,,122.3,26,122,31,223,181,86,30,41,41,63,63,121,31,
-53.674889,-16.192917,1266,3148,CAL019,MT,SEMA,Córrego Aldeia,1,-16.192917,-53.674889,61,,378.375,140.18181818,146,379,111,417,1324.25,214,84,323.66666667,263.5,533,,46.5,215,277,148.5,,,10,10,10,2,41,31,98,187,10,86,143,96,,41,199,195,74,,,1401,355,720,1012,181,1019,4106,241,132,763,384,1153,,52,231,359,223,
-53.552217,-16.0744109999999,1267,3150,CAS65,MT,SEMA,Rio Cassununga,1,-16.074411,-53.552217,31,,442.5,401.09090909,85.625,272.8,,,,,,,,,,,,,,,,20,1,3,5.2,,,,,,,,,,,,,,,,1789,1842,332,788,,,,,,,,,,,,,,
-52.3738059999999,-15.8774999999999,1268,3151,CAV017,MT,SEMA,Córrego Avoadeira,1,-15.8775,-52.373806,50,,463.88888889,914.22222222,,,601,664.66666667,1809,877.5,733.33333333,4851.83333333,438.5,765.33333333,665.5,580.5,1673,595.5,3274,,,119,301,,,373,31,41,738,520,627,389,474,537,228,987,397,754,,,1287,3255,,,829,1081,4352,1017,1067,12996.5,488,1046,794,933,2359,794,5794,
-52.3738,-15.8774999999999,1269,3152,CAV17,MT,SEMA,Córrego Avoadeira,1,-15.8775,-52.3738,12,,,,3402.25,2024.75,,,,,,,,,,,,,,,,,,323,359,,,,,,,,,,,,,,,,,,20140,6270,,,,,,,,,,,,,,
-55.697583,-14.473833,1270,3153,CBA01,MT,SEMA,Rio Cuiabá,1,-14.473833,-55.697583,23,,520.22222222,689.27272727,1557.66666667,,,,,,,,,,,,,,,,,1,1,20,,,,,,,,,,,,,,,,,2260,3500,4106,,,,,,,,,,,,,,,
-56.251167,-14.6958059999999,1271,3154,CBA03,MT,SEMA,Rio Cuiabá,1,-14.695806,-56.251167,24,,425.66666667,223.91666667,164,,,,,,,,,,,,,,,,,1,31,20,,,,,,,,,,,,,,,,,1850,520,287,,,,,,,,,,,,,,,
-56.3856939999999,-15.204111,1272,3155,CBA06,MT,SEMA,Rio Cuiabá,1,-15.204111,-56.385694,10,,,134.5,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,310,,,,,,,,,,,,,,,,
-56.3856939999999,-15.204111,1273,3156,CBA07,MT,SEMA,Rio Cuiabá,1,-15.204111,-56.385694,2,,,,97.5,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,
-55.847361,-14.5420359999999,1274,3157,CBA134,MT,SEMA,Rio Cuiabá,1,-14.542036,-55.847361,76,,144.44444444,109.90909091,2906.57142857,136,1029.66666667,266.525,575.5,579.33333333,579,126.66666667,467.33333333,1069,147,229,1447.5,1227.25,,526.8,,1,1,10,20,110,28.1,114,246,10,85,435,161,107,63,295,211,,146,,520,359,14500,310,2046,669,1607,816,933,199,496,2723,187,504,4106,3076,,1616
-56.132222,-14.653611,1275,3158,CBA207,MT,SEMA,Rio Cuiabá,1,-14.653611,-56.132222,7,,,,,,,244.3,1825.75,,,,,,,,,,,,,,,,,,25.9,110,,,,,,,,,,,,,,,,,,481,6867,,,,,,,,,,,
-56.327444,-14.7530829999999,1276,3159,CBA224,MT,SEMA,Rio Cuiabá,1,-14.753083,-56.327444,77,,401.11111111,576.58333333,5193.57142857,129.75,566.33333333,384.875,305.5,681.33333333,251.33333333,200.33333333,706.66666667,3599.46666667,243,395.75,1418,530,,393.2,,20,2,125,96,391,7.5,85,246,10,122,201,108,132,63,216,275,,0,,1090,2280,34480,156,813,785,435,1086,479,246,1439,10462.4,354,907,4106,759,,1291
-56.414167,-14.8328309999999,1277,3160,CBA269,MT,SEMA,Rio Cuiabá,1,-14.832831,-56.414167,77,,185.66666667,236.25,4072.42857143,80,426,170.675,142.75,534.33333333,165.66666667,125.66666667,842.33333333,382.66666667,134,481,1474.25,419.5,,331.8,,1,1,98,52,41,9.7,74,98,10,52,238,85,52,85,145,62,,86,,850,740,27550,134,1076,487,218,932,341,262,1669,794,216,1396,5172,754,,1112
-56.366833,-15.204506,1278,3161,CBA342,MT,SEMA,Rio Cuiabá,1,-15.204506,-56.366833,75,,183.66666667,75.1,1195.71428571,114,814,64.275,168.25,553,169.66666667,616.33333333,1257.66666667,134.33333333,98.5,171.75,691.25,219.75,,177.6,,1,1,10,41,20,3.1,63,327,10,52,63,41,62,52,109,74,,85,,850,200,7701,311,2359,146,309,794,354,1723,3448,230,135,404,1785,399,,487
-56.1416189999999,-15.5648669999999,1279,3162,CBA406,MT,SEMA,Rio Cuiabá,1,-15.564867,-56.141619,77,,171.77777778,245.58333333,1663,455.75,679.33333333,195.525,92.5,135.33333333,176,266,138,596.33333333,132.5,293,638.5,413.75,,152.6,,41,10,10,52,41,4.1,20,97,52,41,85,243,52,41,199,31,,31,,393,980,11198,980,1259,571,131,187,341,683,183,1223,213,960,1658,1043,,314
-56.106258,-15.616139,1280,3163,CBA408,MT,SEMA,Rio Cuiabá,1,-15.616139,-56.106258,75,,1105.55555556,899.75,990.2,834.5,1598.33333333,1076.35,2402.25,996.66666667,2145.66666667,3327.66666667,3146.33333333,3917,682,1504.75,1240.75,413.25,,407,,410,41,54,211,1146,101.4,214,52,1726,480,754,609,480,399,345,259,,31,,2590,4100,1935,1725,2382,2613,7270,2224,2613,8664,7701,8164,884,4611,2613,571,,631
-56.0764389999999,-15.640461,1281,3164,CBA415,MT,SEMA,Rio Cuiabá,1,-15.640461,-56.076439,75,,2863.33333333,1785.16666667,7094.66666667,1573,1703.33333333,1029.4,2503.25,3122.5,6463.33333333,4855.33333333,24192,17389.33333333,14833.5,13227.275,16033.425,21797.5,,6016.4,,200,243,2187,275,583,410.6,738,2809,2481,2224,24192,3784,5475,1153,6910,5780,,10,,8360,6050,12996,2909,2481,2359,4106,3436,9208,7170,24192,24192,24192,24192,24192,36540,,24192
-56.069892,-15.6500579999999,1282,3165,CBA417,MT,SEMA,Rio Cuiabá,1,-15.650058,-56.069892,75,,4893.33333333,3959,8250.5,4135.75,2585.33333333,2432.825,5020.5,9932,4898,2435.33333333,11325.66666667,4075.66666667,12107.4,4039,10596.25,4326.25,,5985.8,,1340,840,1291,2063,2142,155.3,1439,6867,2382,1296,3654,2359,4352,2359,2613,3270,,31,,12740,12110,15530,9804,3255,6867,11935,12997,7701,3255,24192,6586,19862.8,5040,24192,5475,,12033
-56.1429419999999,-15.780842,1283,3166,CBA437,MT,SEMA,Rio Cuiabá,1,-15.780842,-56.142942,72,,5300,2622.9,3616.8,2584,1452.66666667,1045.5,2653.25,2726,734.33333333,1041.66666667,6700,2419.66666667,1025.5,2261,2548,4820.5,,5186.8,,520,481,836,82,323,65,1017,1100,10,441,2187,1529,116,1198,645,650,,1137,,22470,12033,7270,7701,3255,1782,4611,4352,1785,1725,15531,4106,1935,3448,5794,12997,,10462
-56.375531,-16.520325,1284,3167,CBA453,MT,SEMA,Rio Cuiabá,1,-16.520325,-56.375531,41,,,,,,,300.46666667,677.5,1001.33333333,550.33333333,5459.33333333,777.33333333,848,873,829.25,739.75,839.75,,962.2,,,,,,,36.4,313,380,63,419,311,691,487,450,311,538,,63,,,,,,,443,1396,1607,1162,15531,1483,1145,1259,1439,1054,1421,,2143
-56.0767559999999,-15.8703889999999,1285,3168,CBA464,MT,SEMA,Rio Cuiabá,1,-15.870389,-56.076756,73,,1316.22222222,1194.90909091,3988.83333333,550,894,712.625,722.75,1075,442.33333333,474,1048,918.33333333,757,729.33333333,561.33333333,1252.75,,786.6,,100,120,243,323,63,85.5,121,771,41,108,766,467,443,402,146,435,,285,,3448,4480,19862,933,2098,1597,1553,1494,959,749,1565,1376,1071,1223,1211,2909,,1396
