X,Y,OBJECTID,ID,CDESTACAO,ANO,SGUF,ENTIDADE,CORPODAGUA,AMBIENTE,NUOD,MEDOD,MINOD,MAXOD,DEVOD,LATITUDE,LONGITUDE
-40.3161939999999,-10.528806,2027,3729,ITPCFM600,2021,BA,INEMA,Campo Formoso,1,5,5.036,2.2,7.28,2.101792,-10.528806,-40.316194
-42.2404779999999,-10.528589,2028,3730,,2021,BA,,,1,4,6.92,4.84,10.4,2.496451,-10.528589,-42.240478
-37.4379559999999,-10.5232099999999,2029,3731,50150200,2021,SE,,,2,5,6.552,3.19,8.29,2.085838,-10.52321,-37.437956
-37.246652,-10.522906,2030,3732,50150050,2021,SE,,,1,5,8.25,7.29,9.56,0.877069,-10.522906,-37.246652
-39.3561109999999,-10.48,2031,3734,ITPCRC050,2021,BA,INGÁ,Rio Cariaçá,2,5,7.438,7.06,8.25,0.476938,-10.48,-39.356111
-42.27814,-10.4739999999999,2032,3735,,2021,BA,,,1,4,7.6825,4.73,9.35,2.048567,-10.474,-42.27814
-36.6301599999999,-10.4682339999999,2033,3736,49744000,2021,SE,,,1,5,4.92,3.97,5.93,0.764918,-10.468234,-36.63016
-37.1147819999999,-10.4618899999999,2034,3738,50042800,2021,SE,,,1,5,7.046,6.9,7.3,0.160562,-10.46189,-37.114782
-37.9187499999999,-10.451111,2035,3739,VZBVZB700,2021,BA,INGÁ,Vaza-Barris,1,4,8.2325,6.11,10.2,1.942187,-10.451111,-37.91875
-37.084917,-10.4411289999999,2036,3741,50042500,2021,SE,,,1,5,6.7,5.54,7.4,0.747429,-10.441129,-37.084917
-36.668234,-10.427838,2037,3743,49745000,2021,SE,,,1,5,6.168,5.51,6.77,0.47373,-10.427838,-36.668234
-40.218333,-10.386944,2038,3746,,2021,BA,,,1,4,5.7925,2.3,7.8,2.438598,-10.386944,-40.218333
-36.807716,-10.3697799999999,2039,3748,49746000,2021,SE,,,1,5,6.648,6.2,7.54,0.573297,-10.36978,-36.807716
-37.6989359999999,-10.365763,2040,3749,50101000,2021,SE,,,2,5,6.944,5.76,9.99,1.73418,-10.365763,-37.698936
-37.185639,-10.365329,2041,3750,50021000,2021,SE,,,2,5,7.43,6.57,8.42,0.761938,-10.365329,-37.185639
-67.1838059999999,-10.3376939999999,2042,3751,15324300,2021,AC,Sema,Rio Abunã,1,6,6.143333,5.1,7,0.856427,-10.337694,-67.183806
-36.574353,-10.3160149999999,2043,3753,49743100,2021,SE,,,1,5,6.942,5.63,7.71,0.789791,-10.316015,-36.574353
-38.0547799999999,-10.275,2044,3757,VZBBGP001,2021,BA,INEMA,Vaza-Barris,1,4,8.705,7.8,9.59,0.735867,-10.275,-38.05478
-36.889091,-10.2465129999999,2045,3759,49700000,2021,SE,,,1,5,3.278,1.39,6.99,2.160225,-10.246513,-36.889091
-37.4050559999999,-10.23668,2046,3761,49650900,2021,SE,,,2,5,4.258,0.58,7.73,2.714198,-10.23668,-37.405056
-36.8219799999999,-10.21287,2047,3762,49704900,2021,SE,,,1,5,6.452,4.78,7.32,1.023264,-10.21287,-36.82198
-36.84252,-10.206565,2048,3764,49704000,2021,SE,,,2,5,1.1,0.41,2.77,0.976012,-10.206565,-36.84252
-37.226954,-10.193657,2049,3765,49619000,2021,SE,,,2,5,7.02,6.51,7.8,0.484097,-10.193657,-37.226954
-37.351351,-10.136745,2050,3772,50191000,2021,SE,,,1,5,7.072,5.49,8.66,1.188726,-10.136745,-37.351351
-37.601378,-10.118934,2051,3775,49519000,2021,SE,,,2,5,6.108,3.71,7.15,1.443925,-10.118934,-37.601378
-38.3609999999999,-10.0938609999999,2052,3777,VZBVZB400,2021,BA,INGÁ,Vaza-Barris,1,4,2.9525,2.42,3.5,0.444175,-10.093861,-38.361
-38.326111,-10.091944,2053,3778,,2021,BA,,,1,4,0.88,0.25,1.7,0.679166,-10.091944,-38.326111
-42.4294399999999,-10.071,2054,3780,SOBRSF630,2021,BA,INEMA,São Francisco,1,5,4.29,2.1,7.2,1.864484,-10.071,-42.42944
-40.695278,-10.010278,2055,3783,SALSAL450,2021,BA,INEMA,Salitre,1,4,4.4125,3.37,5.73,1.209914,-10.010278,-40.695278
-67.778222,-9.95783299999994,2056,3787,13601000,2021,AC,Sema,Rio Acre,1,6,5.926667,3.83,6.78,1.099539,-9.957833,-67.778222
-37.4454729999999,-9.95770499999998,2057,3788,49402500,2021,SE,,,2,5,7.726,4.92,11.15,2.400371,-9.957705,-37.445473
-37.291508,-9.91106199999996,2058,3791,49572000,2021,SE,,,1,5,10.51,6.66,15.76,3.539167,-9.911062,-37.291508
-39.037889,-9.88213899999994,2059,3793,VZBVZB150,2021,BA,INGÁ,Vaza-Barris,1,4,5.195,4.76,5.64,0.398121,-9.882139,-39.037889
-38.8666669999999,-9.88166699999994,2060,3794,,2021,BA,,,1,4,5.4975,4.15,7.5,1.483473,-9.881667,-38.866667
-37.2683979999999,-9.85113899999993,2061,3795,49390000,2021,SE,,,1,5,6.956,6.67,7.35,0.29031,-9.851139,-37.268398
-36.1059,-9.77469999999994,2062,3803,39950010,2021,AL,SEMARH,Rio São Miguel,1,4,5.875,4.4,7.4,1.257975,-9.7747,-36.1059
-35.813778,-9.69274999999993,2063,3814,PCT-18,2021,AL,IMA,Lagoa Manguaba,2,15,8.015333,6.03,10.05,1.17712,-9.69275,-35.813778
-36.2843999999999,-9.68589999999995,2064,3815,39950010,2021,AL,SEMARH,Rio São Miguel,1,4,5.875,4.4,7.4,1.257975,-9.6859,-36.2844
-43.05528,-9.64399999999995,2065,3822,SOBBVC001,2021,BA,INEMA,Vereda do Calumbi,1,4,5.445,2.5,8,2.321989,-9.644,-43.05528
-67.532889,-9.59072199999997,2066,3833,13770000,2021,AC,Sema,Rio Iquiri,1,6,6.156667,5.01,8.39,1.214111,-9.590722,-67.532889
-67.532944,-9.59066699999994,2067,3834,13610001,2021,AC,Sema,Rio Acre,1,5,6.362,3.95,9.14,1.870179,-9.590667,-67.532944
-39.88778,-9.58099999999996,2068,3835,MRRCRC500,2021,BA,INEMA,Curaçá,1,5,7.38,5.61,8.6,1.220574,-9.581,-39.88778
-40.65368,-9.56197999999995,2069,3838,SALSAL600,2021,BA,INGÁ,Rio Salitre,1,5,1.99,0.45,3.88,1.454991,-9.56198,-40.65368
-42.03083,-9.56099999999998,2070,3839,SOBTQR001,2021,BA,INEMA,Vereda da Quixabá,1,4,5.825,4.39,6.76,1.084574,-9.561,-42.03083
-43.0102199999999,-9.51299999999998,2071,3842,SOBLCA001,2021,BA,INEMA,Riacho Tanque Real,1,4,5.635,2.3,13.7,5.400917,-9.513,-43.01022
-40.5531389999999,-9.46158299999996,2072,3849,MRRRSF700,2021,BA,INGÁ,Rio São Francisco,1,5,6.584,5.82,8.66,1.1717,-9.461583,-40.553139
-40.843806,-9.45330599999994,2073,3851,SOBSOB500,2021,BA,INEMA,Lago Sobradinho,2,5,7.226,5.9,10.6,1.921791,-9.453306,-40.843806
-70.4941899999999,-9.43425999999994,2074,3853,13169900,2021,AC,SEMA,Rio Purus,1,4,7.15,6.82,7.7,0.384187,-9.43426,-70.49419
-40.819222,-9.42747199999997,2075,3854,SOBRSF650,2021,BA,INGÁ,Rio São Francisco,1,5,6.39,3.54,11,2.875935,-9.427472,-40.819222
-40.474389,-9.42141699999996,2076,3856,MRRRSF730,2021,BA,INGÁ,Rio São Francisco,1,5,6.768,5.78,8.98,1.264899,-9.421417,-40.474389
-38.198833,-9.41952799999996,2077,3857,MRRRSF990,2021,BA,INGÁ,Rio São Francisco,1,5,6.856,6.03,7.57,0.564385,-9.419528,-38.198833
-38.235694,-9.40111099999996,2078,3859,MRRRSF980,2021,BA,INGÁ,Rio São Francisco,1,5,7.422,6.85,8.58,0.667735,-9.401111,-38.235694
-40.3163329999999,-9.29286099999996,2079,3866,MRRRSF750,2021,BA,INGÁ,Rio São Francisco,1,5,5.81,5.1,6.25,0.452438,-9.292861,-40.316333
-71.9525,-9.18829999999997,2080,3868,12557000,2021,AC,SEMA,Rio Tarauacá,1,4,7.24,6.37,7.57,0.582123,-9.1883,-71.9525
-40.99583,-9.17899999999997,2081,3869,SOBRSF640,2021,BA,INEMA,São Francisco,1,5,7.244,6.65,7.93,0.623362,-9.179,-40.99583
-38.306889,-9.15349999999995,2082,3875,MRRRSF950,2021,BA,INGÁ,Rio São Francisco,1,5,7.39,5.99,8.41,1.061956,-9.1535,-38.306889
-39.9372779999999,-9.11527799999993,2083,3877,MRRCRC800,2021,BA,INGÁ,Curaçá,1,5,6.084,3.87,9.94,2.570784,-9.115278,-39.937278
-40.099778,-9.09352799999994,2084,3878,MRRRSF780,2021,BA,INGÁ,Rio São Francisco,1,5,6.444,5.05,9.11,1.576065,-9.093528,-40.099778
-68.6616529999999,-9.08106099999998,2085,3880,13408000,2021,AC,Sema,Rio Iaco,1,6,6.47,3.99,9.34,2.045053,-9.081061,-68.661653
-39.9095,-8.98913899999997,2086,3885,MRRRSF850,2021,BA,INGÁ,Rio São Francisco,1,5,5.784,3.25,7.86,1.717682,-8.989139,-39.9095
-69.276056,-8.88858299999993,2087,3889,13190000,2021,AC,Sema,Rio Purus,1,6,6.301667,5.07,7.01,0.942728,-8.888583,-69.276056
-38.7630559999999,-8.83916699999997,2088,3892,MRRRSF920,2021,BA,INEMA,São Francisco,2,5,8.814,5.42,11.2,2.552113,-8.839167,-38.763056
-35.4529269999999,-8.82952399999994,2089,3894,39560200,2021,PE,CPRH,Informação não disponível,1,5,6.566,5.89,7.57,0.702303,-8.829524,-35.452927
-35.1831079999999,-8.81203299999993,2090,3895,39590500,2021,PE,CPRH,Informação não disponível,1,5,7.128,6.5,7.65,0.477357,-8.812033,-35.183108
-35.814783,-8.74883299999993,2091,3901,39540700,2021,PE,CPRH,Rio Pirangí,1,5,23.52,7.2,88,36.045619,-8.748833,-35.814783
-39.113556,-8.71922199999995,2092,3902,MRRRSF900,2021,BA,INGÁ,Rio São Francisco,1,5,6.668,5.84,7.88,0.840815,-8.719222,-39.113556
-35.715527,-8.66942399999994,2093,3905,39541800,2021,PE,APAC,Rio Panelas,1,5,19.078,5.2,69,27.922835,-8.669424,-35.715527
-35.211422,-8.64883299999997,2094,3906,39480200,2021,PE,CPRH,Informação não disponível,1,5,4.84,1.62,8.1,2.985875,-8.648833,-35.211422
-39.248056,-8.62611099999998,2095,3909,MRRRSF870,2021,BA,INGÁ,Rio São Francisco,1,5,6.73,5.66,7.99,0.959922,-8.626111,-39.248056
-35.840411,-8.61893099999998,2096,3910,39540710,2021,PE,CPRH,Rio Panelas,1,5,9.05,2,22,7.567899,-8.618931,-35.840411
-35.669776,-8.58763699999997,2097,3913,39551000,2021,PE,,,2,4,8.405,8,8.96,0.45793,-8.587637,-35.669776
-35.107136,-8.57932799999998,2098,3915,39490600,2021,PE,CPRH,Informação não disponível,1,5,4.014,0.48,6.75,3.219182,-8.579328,-35.107136
-35.833413,-8.57013499999994,2099,3916,39540600,2021,PE,APAC,Rio Una,1,5,10.35,2.37,31,11.883611,-8.570135,-35.833413
-35.394172,-8.56539699999996,2100,3917,39459000,2021,PE,CPRH,Informação não disponível,1,5,4.174,0,7.08,3.449823,-8.565397,-35.394172
-40.170853,-8.54184199999997,2101,3920,48330000,2021,PE,CPRH,Rio das Garças,2,4,6.5175,5.3,7.45,1.003274,-8.541842,-40.170853
-35.656086,-8.42031099999997,2102,3936,39430500,2021,PE,CPRH,Informação não disponível,1,5,7.302,7,7.69,0.277975,-8.420311,-35.656086
-34.978583,-8.40681399999994,2103,3939,39370420,2021,PE,CPRH,Informação não disponível,1,5,6.202,5.23,7.43,0.903643,-8.406814,-34.978583
-35.0668009999999,-8.40459299999998,2104,3940,39370200,2021,PE,CPRH,Rio Ipojuca,1,5,2.264,0.23,7.26,2.851128,-8.404593,-35.066801
-36.4234299999999,-8.38646999999997,2105,3945,39339800,2021,PE,APAC,Rio Ipojuca,1,5,2.422,0.61,3.9,1.32496,-8.38647,-36.42343
-35.344778,-8.35926099999995,2106,3954,39360600,2021,PE,CPRH,Informação não disponível,1,5,4.606,0.6,7.65,3.063695,-8.359261,-35.344778
-35.805869,-8.35666799999996,2107,3957,39266000,2021,PE,CPRH,Rio Mororó,2,5,27.55,1.9,115,48.968675,-8.356668,-35.805869
-35.054068,-8.35340399999995,2108,3958,39267000,2021,PE,CPRH,Rio Tabatinga,2,4,28.3175,7.28,91,41.788791,-8.353404,-35.054068
-36.0433899999999,-8.30367099999995,2109,3964,39340350,2021,PE,CPRH,Riacho Taquara,2,4,6.225,0,8.96,4.19852,-8.303671,-36.04339
-35.068618,-8.29111699999993,2110,3965,39200550,2021,PE,,,1,4,7.61,6.71,8.1,0.61498,-8.291117,-35.068618
-35.940039,-8.28383599999995,2111,3969,39340400,2021,PE,CPRH,Informação não disponível,1,5,1.044,0,4.77,2.091992,-8.283836,-35.940039
-35.159725,-8.28333899999996,2112,3970,39198590,2021,PE,,,1,4,6.6825,5.89,7.37,0.622006,-8.283339,-35.159725
-36.435372,-8.28228599999994,2113,3971,39339900,2021,PE,CPRH,Informação não disponível,1,5,7.53,6.55,8.1,0.627057,-8.282286,-36.435372
-35.015006,-8.25646099999994,2114,3977,39200700,2021,PE,,,1,4,4.0575,1,6.2,2.21372,-8.256461,-35.015006
-35.4505139999999,-8.25262499999997,2115,3979,39359500,2021,PE,CPRH,Informação não disponível,1,4,2.6875,0.88,5.28,1.869249,-8.252625,-35.450514
-36.37598,-8.24739999999997,2116,3980,39114000,2021,PE,APAC,Bacia Hidrográfica Capibaribe,2,4,7.54,7.2,7.8,0.264953,-8.2474,-36.37598
-35.26508,-8.24228999999997,2117,3982,39191600,2021,PE,,,1,4,3.6975,0,6.4,3.01198,-8.24229,-35.26508
-35.0506,-8.23639999999995,2118,3983,39200800,2021,PE,,,2,4,5.815,4.4,6.8,1.0995,-8.2364,-35.0506
-39.8971369999999,-8.22941499999996,2119,3985,48450100,2021,PE,CPRH,Riacho São Pedro,2,4,6.5475,5,8.18,1.455962,-8.229415,-39.897137
-39.373948,-8.22735699999993,2120,3987,48177000,2021,PE,CPRH,Rio Terra Nova,2,4,7.045,6.4,7.7,0.542924,-8.227357,-39.373948
-35.607472,-8.21328899999997,2121,3990,39340500,2021,PE,CPRH,Informação não disponível,1,5,3.524,0,5.48,2.075772,-8.213289,-35.607472
-34.9644939999999,-8.17428599999994,2122,3993,39189900,2021,PE,,,1,4,1.635,0.51,3,1.039503,-8.174286,-34.964494
-70.389583,-8.16683299999994,2123,3994,12660000,2021,AC,Sema,Rio Envira,1,6,6.108333,4.97,6.72,0.690316,-8.166833,-70.389583
-70.745667,-8.15191699999997,2124,3996,12600002,2021,AC,Sema,Rio Tarauacá,1,6,6.598333,6.22,6.87,0.279171,-8.151917,-70.745667
-35.2003819999999,-8.13889999999998,2125,3997,39189580,2021,PE,,,1,4,6.9775,5.05,7.84,1.297494,-8.1389,-35.200382
-35.088562,-8.12049999999994,2126,3999,39189600,2021,PE,,,1,4,3.1475,0,6.9,3.493855,-8.1205,-35.088562
-35.007281,-8.11359399999998,2127,4001,39189750,2021,PE,,,1,4,4.12,0.57,7.2,3.125476,-8.113594,-35.007281
-36.9884699999999,-8.09651999999994,2128,4005,PB-7389-I-1,2021,PB,AESA,Açude Santo Antônio,2,8,7.4575,6.02,9.95,1.350616,-8.09652,-36.98847
-34.978,-8.09099999999995,2129,4007,39189780,2021,PE,CPRH,Riacho Jangadinha,2,4,7.5925,6.7,8.19,0.70377,-8.091,-34.978
-35.0378959999999,-8.09091499999994,2130,4008,39189800,2021,PE,CPRH,Rio Duas Unas,2,4,4.2575,1.5,5.76,1.958475,-8.090915,-35.037896
-35.16216,-8.03758599999998,2131,4019,39175000,2021,PE,CPRH,Rio Tapacurá,2,4,7.9,3.27,9.8,3.099882,-8.037586,-35.16216
-39.06057,-8.02975999999995,2132,4022,48575000,2021,PE,APAC,Bacia Hidrográfica Terra Nova,2,4,7.7725,4.9,10.1,2.211717,-8.02976,-39.06057
-34.8737859999999,-8.02021699999995,2133,4024,39098600,2021,PE,CPRH,Rio Beberibe,1,5,0.37,0,1,0.509411,-8.020217,-34.873786
-35.0334389999999,-7.99938299999997,2134,4029,39188700,2021,PE,CPRH,Informação não disponível,1,5,2.8,0.9,5.21,1.818832,-7.999383,-35.033439
-39.565465,-7.99314699999996,2135,4031,48398000,2021,PE,CPRH,Rio Brígida,2,4,5.3325,3.55,6.5,1.256009,-7.993147,-39.565465
-39.768673,-7.98988799999995,2136,4032,48408000,2021,PE,CPRH,Riacho Logradouro,2,4,4.0075,1.9,5.1,1.431814,-7.989888,-39.768673
-35.0780399999999,-7.98160299999995,2137,4033,39170500,2021,PE,CPRH,Rio Capibaribe,1,5,6.128,2.4,7.92,2.152875,-7.981603,-35.07804
-40.3217569999999,-7.97905799999995,2138,4035,48438000,2021,PE,CPRH,Riacho São Pedro,2,4,6.29,5.66,6.6,0.44317,-7.979058,-40.321757
-34.930447,-7.97387399999997,2139,4036,39098050,2021,PE,CPRH,Rio Beberibe,1,5,6.6,6,7.35,0.558614,-7.973874,-34.930447
-35.11572,-7.96956999999998,2140,4038,39159000,2021,PE,,,2,4,6.94,6.5,7.2,0.304083,-7.96957,-35.11572
-36.3497219999999,-7.96194399999996,2141,4040,39097000,2021,PE,APAC,Bacia Hidrográfica Capibaribe,2,4,4.6075,2.8,6.02,1.334501,-7.961944,-36.349722
-34.862492,-7.93813899999998,2142,4047,39095600,2021,PE,CPRH,"Rio
Paratibe",1,5,1.158,0,2.41,0.881005,-7.938139,-34.862492
-34.912722,-7.93769399999996,2143,4048,39095400,2021,PE,CPRH,Rio Paratibe,1,5,6.932,6.51,7.18,0.269203,-7.937694,-34.912722
-35.0350559999999,-7.89653599999997,2144,4051,39090100,2021,PE,,,1,4,4.875,3.73,6.06,1.053898,-7.896536,-35.035056
-40.14917,-7.89643399999994,2145,4052,48439000,2021,PE,CPRH,Riacho Tamboril,2,4,5.91,4.66,7.8,1.454602,-7.896434,-40.14917
-35.1741689999999,-7.89495299999993,2146,4053,39150500,2021,PE,CPRH,Informação não disponível,1,5,2.5,0.5,3.7,1.193231,-7.894953,-35.174169
-35.338264,-7.89381699999996,2147,4055,39145550,2021,PE,CPRH,Informação não disponível,1,4,7.2975,6.3,7.9,0.697155,-7.893817,-35.338264
-36.997,-7.88899999999995,2148,4057,PB-7388-E-4,2021,PB,AESA,Açude Poções,2,8,6.83125,1.94,10.79,2.534485,-7.889,-36.997
-36.99711,-7.88870999999995,2149,4058,PB-7388-E-4,2021,PB,AESA,Açude Poções,2,8,6.83125,1.94,10.79,2.534485,-7.88871,-36.99711
-36.83428,-7.88763999999998,2150,4059,PB-7386-I-3,2021,PB,AESA,Açude Camalaú,2,8,7.9925,3.28,10.01,2.43575,-7.88764,-36.83428
-34.8959439999999,-7.88636399999996,2151,4060,39095150,2021,PE,CPRH,"Riacho Arroio
Desterro",1,5,2.514,1.06,4.43,1.298049,-7.886364,-34.895944
-35.1768999999999,-7.87719999999996,2152,4062,39146000,2021,PE,CPRH,Rio Cursai,2,5,6.712,5.55,7.82,0.986697,-7.8772,-35.1769
-39.9361,-7.87284299999993,2153,4063,48410000,2021,PE,CPRH,Riacho Gravatá,2,4,4.33,3.12,6.4,1.485351,-7.872843,-39.9361
-34.9253409999999,-7.87021999999996,2154,4064,39090300,2021,PE,,,1,4,5.0925,2.45,7.44,2.536945,-7.87022,-34.925341
-35.396675,-7.85585799999996,2155,4069,39145500,2021,PE,CPRH,Informação não disponível,1,5,5.534,2.39,7.9,2.502435,-7.855858,-35.396675
-36.6793299999999,-7.81849999999997,2156,4077,PB-7389-I-2,2021,PB,AESA,Açude Cordeiro,2,8,6.97375,1.03,10.03,2.86291,-7.8185,-36.67933
-36.6831999999999,-7.81662999999998,2157,4079,PB-7389-I-2,2021,PB,AESA,Açude Cordeiro,2,8,6.97375,1.03,10.03,2.86291,-7.81663,-36.6832
-36.7341999999999,-7.78719999999993,2158,4081,PB-7388-IE-3,2021,PB,AESA,Rio Monteiro,1,8,6.6325,5,9.52,1.384865,-7.7872,-36.7342
-40.376113,-7.77278099999995,2159,4086,48380000,2021,PE,CPRH,Riacho São José,2,4,6.6325,5.9,8,0.936354,-7.772781,-40.376113
-34.9343939999999,-7.75396399999994,2160,4088,39085500,2021,PE,CPRH,Informação não disponível,1,5,6.404,4.7,7.2,0.983428,-7.753964,-34.934394
-35.412585,-7.67107299999998,2161,4101,39082900,2021,PE,CPRH,Rio Siriji,2,5,6.262,2.06,8.4,2.434547,-7.671073,-35.412585
-36.9217619999999,-7.65537199999994,2162,4104,PB-7386-E-5,2021,PB,AESA,Açude Sumé,2,8,6.87625,3.77,10.57,2.444848,-7.655372,-36.921762
-37.0774999999999,-7.65111099999996,2163,4106,PB-7386-I-4,2021,PB,AESA,Açude São Paulo,2,8,7.47375,2.39,10.59,2.596288,-7.651111,-37.0775
-38.89397,-7.64321799999993,2164,4108,ATA-01,2021,CE,COGERH,Atalho,2,16,6.9825,3.34,11.52,2.447517,-7.643218,-38.89397
-72.6606649999999,-7.63453799999996,2165,4109,12500004,2021,AC,Sema,Rio Juruá,1,6,5.093333,2.92,6.2,1.251522,-7.634538,-72.660665
-38.59558,-7.63141999999993,2166,4110,PB-7369-E-7,2021,PB,AESA,Açude Santa Inês,2,8,6.58,4.9,9.44,1.535159,-7.63142,-38.59558
-35.59969,-7.61636999999996,2167,4112,PB-7381-I-5,2021,PB,AESA,Rio Paraíba,1,6,8.82,7.2,11.83,1.593675,-7.61637,-35.59969
-36.3356899999999,-7.60530999999997,2168,4113,PB-7384-I-3,2021,PB,AESA,Rio Paraíba,1,6,8.161667,7.5,8.76,0.401418,-7.60531,-36.33569
-72.7187309999999,-7.60107699999998,2169,4114,12430000,2021,AC,Sema,Rio Moa,1,6,5.126667,1.86,6.79,1.845282,-7.601077,-72.718731
-35.4423669999999,-7.56179699999996,2170,4119,39081200,2021,PE,CPRH,Informação não disponível,1,5,3.702,0.1,5.4,2.141313,-7.561797,-35.442367
-38.549248,-7.56058399999995,2171,4120,PB-7369-I-4,2021,PB,AESA,Açude Condado,2,8,5.10375,2.55,7.22,1.54911,-7.560584,-38.549248
-34.99186,-7.54005999999993,2172,4125,39084100,2021,PE,APAC,Rio Capibaribe,,5,3.678,2.28,6.14,1.648066,-7.54006,-34.99186
-34.889306,-7.53502799999995,2173,4127,PB-7391-IE-9,2021,PB,AESA,Rio Goiana,1,8,4.79375,3.05,7.55,1.557314,-7.535028,-34.889306
-35.998556,-7.52642499999996,2174,4128,PB-7383-I-1,2021,PB,AESA,Rio Paraíba,1,7,7.202857,4.05,8.66,1.588844,-7.526425,-35.998556
-35.3040139999999,-7.51882499999994,2175,4129,39081300,2021,PE,CPRH,Informação não disponível,1,5,1.6,0,2.67,1.141906,-7.518825,-35.304014
-38.04698,-7.51546999999994,2176,4130,PB-7369-I-2,2021,PB,AESA,Açude Saco,2,8,6.5425,2.02,9.84,2.331473,-7.51547,-38.04698
-35.345278,-7.51166699999993,2177,4132,39081230,2021,PE,APAC/CPRH,Rio Mundaú,2,5,7.22,6.34,8.59,0.882128,-7.511667,-35.345278
-35.1542939999999,-7.50512499999996,2178,4134,39082500,2021,PE,CPRH,Informação não disponível,1,5,5.072,0.21,12.5,4.686883,-7.505125,-35.154294
-38.746609,-7.50208699999996,2179,4135,QXB-01,2021,CE,COGERH,Quixabinha,2,8,6.8375,3.84,9.13,1.589193,-7.502087,-38.746609
-34.817667,-7.48811099999995,2180,4138,PB-7392-IE-10,2021,PB,AESA,Riacho Pitimbu,1,8,4.4175,2.57,9.08,2.0377,-7.488111,-34.817667
-38.04736,-7.48174999999998,2181,4139,PB-7369-I-2,2021,PB,AESA,Açude Saco,2,8,6.5425,2.02,9.84,2.331473,-7.48175,-38.04736
-36.1371569999999,-7.47925699999996,2182,4141,PB-7383-E-2,2021,PB,AESA,Açude Boqueirão,2,8,7.695,2.27,11.36,2.632386,-7.479257,-36.137157
-35.5612659999999,-7.44201599999997,2183,4148,PB-7381-I-1,2021,PB,AESA,Açude Acauã,2,8,10.27375,7.14,15.19,2.904267,-7.442016,-35.561266
-34.837189,-7.43486399999995,2184,4149,RNPB-7377-E-1,2021,PB,AESA,Rio Abiaí,1,8,4.87125,2.47,9.6,2.766774,-7.434864,-34.837189
-34.8368399999999,-7.43433599999997,2185,4150,RNPB-7377-E-1,2021,PB,AESA,Rio Abiaí,1,8,4.87125,2.47,9.6,2.766774,-7.434336,-34.83684
-36.0063969999999,-7.40502399999997,2186,4154,PB-7382-I-1,2021,PB,AESA,Rio São Pedro,1,5,4.18,1.63,8.74,3.049697,-7.405024,-36.006397
-36.5327799999999,-7.38616999999994,2187,4157,PB-7384-I-6,2021,PB,AESA,Açude Namorado,2,8,7.27,3.5,8.92,1.672065,-7.38617,-36.53278
-35.027546,-7.34547899999995,2188,4166,PB-7376-I-6,2021,PB,AESA,Rio Gramame,1,8,6.10375,0.23,9.8,2.830906,-7.345479,-35.027546
-35.371902,-7.33480699999996,2189,4167,PB-7381-I-4,2021,PB,AESA,Rio Paraíba,1,8,25.18125,6.21,144.2,48.107857,-7.334807,-35.371902
-37.7607199999999,-7.32627999999994,2190,4168,PB-7368-I-1,2021,PB,AESA,Açude Jenipapeiro,2,7,9.282857,8.14,11.42,1.225911,-7.32628,-37.76072
-35.77861,-7.31871999999993,2191,4170,PB-7381-I-8,2021,PB,AESA,Rio Paraibinha,1,8,6.7575,4.9,8.04,1.105464,-7.31872,-35.77861
-38.144305,-7.31194699999998,2192,4175,PB-7369-I-1,2021,PB,AESA,Rio Piancó,1,8,8.03125,6,10,1.376314,-7.311947,-38.144305
-34.95906,-7.29007999999993,2193,4176,PB-7391-E-11,2021,PB,AESA,Açude Gramame-Mamoaba,2,8,7.8525,6.59,9.04,0.920245,-7.29008,-34.95906
-34.9622699999999,-7.28523999999993,2194,4178,PB-7391-E-11,2021,PB,AESA,Açude Gramame-Mamoaba,2,8,7.8525,6.59,9.04,0.920245,-7.28524,-34.96227
-35.0430939999999,-7.27914299999998,2195,4179,PB-7376-IE-1,2021,PB,AESA,Rio Mamuaba,1,8,7.7075,5.62,10.43,1.6529,-7.279143,-35.043094
-36.661169,-7.24777999999998,2196,4185,PB-7384-I-4,2021,PB,AESA,Rio Taperoá,1,8,7.68,4.44,10.29,1.92145,-7.24778,-36.661169
-35.9163799999999,-7.21276999999998,2197,4197,PB-7382-E-2,2021,PB,AESA,Açude Bodocongó,2,8,5.92125,2.04,9.06,2.662085,-7.21277,-35.91638
-37.927651,-7.20444099999997,2198,4204,PB-7369-I-5,2021,PB,AESA,Rio Piancó,1,7,10.22,8.33,12.68,1.934787,-7.204441,-37.927651
-40.117668,-7.15260199999994,2199,4228,MBE-01,2021,CE,COGERH,Monte Belo,2,8,7.76625,6.79,8.91,0.724528,-7.152602,-40.117668
-36.6602999999999,-7.13469999999995,2200,4231,PB-7384-I-7,2021,PB,AESA,Açude Mucutu,2,8,8.3825,3.89,10.01,2.016268,-7.1347,-36.6603
-35.0475,-7.12999999999994,2201,4233,PB-7381-I-3,2021,PB,AESA,Rio Paraíba,1,8,8.56,4.72,15.74,3.312496,-7.13,-35.0475
-34.9162939999999,-7.11644699999994,2202,4236,PB-7381-E-7,2021,PB,AESA,Rio Paraíba,1,8,4.4025,2.16,8.73,2.180889,-7.116447,-34.916294
-38.683681,-7.10996999999998,2203,4237,PRA-01,2021,CE,COGERH,Prazeres,2,8,6.955,4.91,7.95,1.01262,-7.10997,-38.683681
-39.32954,-7.10638799999998,2204,4239,MAB-01,2021,CE,COGERH,Manoel Balbino,2,8,3.19625,0.35,7.9,2.49996,-7.106388,-39.32954
